week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2024-01-08,BEV-015,STR-025,North,46,95.22,True,Bundle,0.1
2024-01-08,BEV-015,STR-026,North,30,69.0,False,,0.0
2024-01-08,BEV-015,STR-027,West,54,124.2,False,,0.0
2024-01-08,BEV-015,STR-028,North,29,66.7,False,,0.0
2024-01-08,BEV-015,STR-029,East,53,121.9,False,,0.0
2024-01-08,BEV-015,STR-030,East,36,82.8,False,,0.0
2024-01-08,BEV-015,STR-031,North,23,52.9,False,,0.0
2024-01-08,BEV-015,STR-032,North,104,239.2,False,,0.0
2024-01-08,BEV-015,STR-033,East,38,87.4,False,,0.0
2024-01-08,BEV-015,STR-034,East,117,269.1,False,,0.0
2024-01-08,BEV-015,STR-035,West,30,69.0,False,,0.0
2024-01-08,BEV-015,STR-036,South,39,73.55,True,BOGO,0.18
2024-01-08,BEV-015,STR-037,South,104,239.2,False,,0.0
2024-01-08,BEV-015,STR-038,North,95,218.5,False,,0.0
2024-01-08,BEV-015,STR-039,West,69,158.7,False,,0.0
2024-01-08,BEV-015,STR-040,West,26,59.8,False,,0.0
2024-01-08,BEV-016,STR-001,South,57,245.67,False,,0.0
2024-01-08,BEV-016,STR-002,South,93,400.83,False,,0.0
2024-01-08,BEV-016,STR-003,West,55,180.16,True,Bundle,0.24
2024-01-08,BEV-016,STR-004,North,40,172.4,False,,0.0
2024-01-08,BEV-016,STR-005,West,58,249.98,False,,0.0
2024-01-08,BEV-016,STR-006,North,123,445.31,True,Price Cut,0.16
2024-01-08,BEV-016,STR-007,East,79,251.96,True,BOGO,0.26
2024-01-08,BEV-016,STR-008,South,42,181.02,False,,0.0
2024-01-08,BEV-016,STR-009,North,50,215.5,False,,0.0
2024-01-08,BEV-016,STR-010,West,37,159.47,False,,0.0
2024-01-08,BEV-016,STR-011,South,37,159.47,False,,0.0
2024-01-08,BEV-016,STR-012,East,49,211.19,False,,0.0
2024-01-08,BEV-016,STR-013,East,110,331.87,True,Display Feature,0.3
2024-01-08,BEV-016,STR-014,East,87,374.97,False,,0.0
2024-01-08,BEV-016,STR-015,East,113,487.03,False,,0.0
2024-01-08,BEV-016,STR-016,North,99,426.69,False,,0.0
2024-01-08,BEV-016,STR-017,East,72,310.32,False,,0.0
2024-01-08,BEV-016,STR-018,South,24,103.44,False,,0.0
2024-01-08,BEV-016,STR-019,East,22,94.82,False,,0.0
2024-01-08,BEV-016,STR-020,East,95,409.45,False,,0.0
2024-01-08,BEV-016,STR-021,South,96,413.76,False,,0.0
2024-01-08,BEV-016,STR-022,West,45,193.95,False,,0.0
2024-01-08,BEV-016,STR-023,East,66,216.19,True,BOGO,0.24
2024-01-08,BEV-016,STR-024,West,93,400.83,False,,0.0
2024-01-08,BEV-016,STR-025,North,69,297.39,False,,0.0
2024-01-08,BEV-016,STR-026,North,26,112.06,False,,0.0
2024-01-08,BEV-016,STR-027,West,119,512.89,False,,0.0
2024-01-08,BEV-016,STR-028,North,72,248.26,True,Display Feature,0.2
2024-01-08,BEV-016,STR-029,East,110,474.1,False,,0.0
2024-01-08,BEV-016,STR-030,East,128,386.18,True,Price Cut,0.3
2024-01-08,BEV-016,STR-031,North,63,271.53,False,,0.0
2024-01-08,BEV-016,STR-032,North,116,499.96,False,,0.0
2024-01-08,BEV-016,STR-033,East,73,314.63,False,,0.0
2024-01-08,BEV-016,STR-034,East,124,384.8,True,BOGO,0.28
2024-01-08,BEV-016,STR-035,West,77,331.87,False,,0.0
2024-01-08,BEV-016,STR-036,South,87,374.97,False,,0.0
2024-01-08,BEV-016,STR-037,South,91,298.08,True,Price Cut,0.24
2024-01-08,BEV-016,STR-038,North,132,529.1,True,Bundle,0.07
2024-01-08,BEV-016,STR-039,West,48,144.82,True,BOGO,0.3
2024-01-08,BEV-016,STR-040,West,95,409.45,False,,0.0
2024-01-08,BEV-017,STR-001,South,80,124.8,False,,0.0
2024-01-08,BEV-017,STR-002,South,82,127.92,False,,0.0
2024-01-08,BEV-017,STR-003,West,112,174.72,False,,0.0
2024-01-08,BEV-017,STR-004,North,152,211.04,True,Display Feature,0.11
2024-01-08,BEV-017,STR-005,West,110,171.6,False,,0.0
2024-01-08,BEV-017,STR-006,North,57,88.92,False,,0.0
2024-01-08,BEV-017,STR-007,East,117,155.14,True,Bundle,0.15
2024-01-08,BEV-017,STR-008,South,114,177.84,False,,0.0
2024-01-08,BEV-017,STR-009,North,70,109.2,False,,0.0
2024-01-08,BEV-017,STR-010,West,68,106.08,False,,0.0
2024-01-08,BEV-017,STR-011,South,96,149.76,False,,0.0
2024-01-08,BEV-017,STR-012,East,83,129.48,False,,0.0
2024-01-08,BEV-017,STR-013,East,88,96.1,True,Price Cut,0.3
2024-01-08,BEV-017,STR-014,East,65,74.02,True,Display Feature,0.27
2024-01-08,BEV-017,STR-015,East,61,89.45,True,Display Feature,0.06
2024-01-08,BEV-017,STR-016,North,56,87.36,False,,0.0
2024-01-08,BEV-017,STR-017,East,37,57.72,False,,0.0
2024-01-08,BEV-017,STR-018,South,38,59.28,False,,0.0
2024-01-08,BEV-017,STR-019,East,68,98.65,True,Display Feature,0.07
2024-01-08,BEV-017,STR-020,East,124,160.56,True,Display Feature,0.17
2024-01-08,BEV-017,STR-021,South,110,171.6,False,,0.0
2024-01-08,BEV-017,STR-022,West,126,180.84,True,Display Feature,0.08
2024-01-08,BEV-017,STR-023,East,100,146.64,True,Price Cut,0.06
2024-01-08,BEV-017,STR-024,West,80,124.8,False,,0.0
2024-01-08,BEV-017,STR-025,North,69,107.64,False,,0.0
2024-01-08,BEV-017,STR-026,North,116,180.96,False,,0.0
2024-01-08,BEV-017,STR-027,West,29,45.24,False,,0.0
2024-01-08,BEV-017,STR-028,North,90,140.4,False,,0.0
2024-01-08,BEV-017,STR-029,East,99,154.44,False,,0.0
2024-01-08,BEV-017,STR-030,East,73,113.88,False,,0.0
2024-01-08,BEV-017,STR-031,North,98,133.01,True,BOGO,0.13
2024-01-08,BEV-017,STR-032,North,84,131.04,False,,0.0
2024-01-08,BEV-017,STR-033,East,59,92.04,False,,0.0
2024-01-08,BEV-017,STR-034,East,74,115.44,False,,0.0
2024-01-08,BEV-017,STR-035,West,75,117.0,False,,0.0
2024-01-08,BEV-017,STR-036,South,96,149.76,False,,0.0
2024-01-08,BEV-017,STR-037,South,38,59.28,False,,0.0
2024-01-08,BEV-017,STR-038,North,119,131.8,True,BOGO,0.29
2024-01-08,BEV-017,STR-039,West,82,127.92,False,,0.0
2024-01-08,BEV-017,STR-040,West,88,137.28,False,,0.0
2024-01-08,BEV-018,STR-001,South,90,445.5,False,,0.0
2024-01-08,BEV-018,STR-002,South,64,316.8,False,,0.0
2024-01-08,BEV-018,STR-003,West,114,519.16,True,Bundle,0.08
2024-01-08,BEV-018,STR-004,North,101,499.95,False,,0.0
2024-01-08,BEV-018,STR-005,West,118,584.1,False,,0.0
2024-01-08,BEV-018,STR-006,North,28,138.6,False,,0.0
2024-01-08,BEV-018,STR-007,East,95,470.25,False,,0.0
2024-01-08,BEV-018,STR-008,South,85,345.02,True,Price Cut,0.18
2024-01-08,BEV-018,STR-009,North,48,194.83,True,Bundle,0.18
2024-01-08,BEV-018,STR-010,West,58,287.1,False,,0.0
2024-01-08,BEV-018,STR-011,South,73,361.35,False,,0.0
2024-01-08,BEV-018,STR-012,East,57,282.15,False,,0.0
2024-01-08,BEV-018,STR-013,East,91,450.45,False,,0.0
2024-01-08,BEV-018,STR-014,East,33,163.35,False,,0.0
2024-01-08,BEV-018,STR-015,East,83,410.85,False,,0.0
2024-01-08,BEV-018,STR-016,North,67,331.65,False,,0.0
2024-01-08,BEV-018,STR-017,East,140,512.82,True,Display Feature,0.26
2024-01-08,BEV-018,STR-018,South,31,153.45,False,,0.0
2024-01-08,BEV-018,STR-019,East,61,301.95,False,,0.0
2024-01-08,BEV-018,STR-020,East,37,183.15,False,,0.0
2024-01-08,BEV-018,STR-021,South,36,178.2,False,,0.0
2024-01-08,BEV-018,STR-022,West,114,564.3,False,,0.0
2024-01-08,BEV-018,STR-023,East,53,262.35,False,,0.0
2024-01-08,BEV-018,STR-024,West,66,277.69,True,BOGO,0.15
2024-01-08,BEV-018,STR-025,North,123,560.14,True,BOGO,0.08
2024-01-08,BEV-018,STR-026,North,85,420.75,False,,0.0
2024-01-08,BEV-018,STR-027,West,36,178.2,False,,0.0
2024-01-08,BEV-018,STR-028,North,115,569.25,False,,0.0
2024-01-08,BEV-018,STR-029,East,23,113.85,False,,0.0
2024-01-08,BEV-018,STR-030,East,59,292.05,False,,0.0
2024-01-08,BEV-018,STR-031,North,75,371.25,False,,0.0
2024-01-08,BEV-018,STR-032,North,59,216.12,True,BOGO,0.26
2024-01-08,BEV-018,STR-033,East,27,124.29,True,Price Cut,0.07
2024-01-08,BEV-018,STR-034,East,62,306.9,False,,0.0
2024-01-08,BEV-018,STR-035,West,100,435.6,True,Bundle,0.12
2024-01-08,BEV-018,STR-036,South,58,287.1,False,,0.0
2024-01-08,BEV-018,STR-037,South,120,475.2,True,Price Cut,0.2
2024-01-08,BEV-018,STR-038,North,99,490.05,False,,0.0
2024-01-08,BEV-018,STR-039,West,24,118.8,False,,0.0
2024-01-08,BEV-018,STR-040,West,75,371.25,False,,0.0
2024-01-08,BEV-019,STR-001,South,86,366.36,False,,0.0
2024-01-08,BEV-019,STR-002,South,115,431.11,True,Bundle,0.12
2024-01-08,BEV-019,STR-003,West,69,293.94,False,,0.0
2024-01-08,BEV-019,STR-004,North,115,411.52,True,Price Cut,0.16
2024-01-08,BEV-019,STR-005,West,57,242.82,False,,0.0
2024-01-08,BEV-019,STR-006,North,118,472.52,True,Display Feature,0.06
2024-01-08,BEV-019,STR-007,East,41,174.66,False,,0.0
2024-01-08,BEV-019,STR-008,South,72,285.25,True,BOGO,0.07
2024-01-08,BEV-019,STR-009,North,67,285.42,False,,0.0
2024-01-08,BEV-019,STR-010,West,70,274.34,True,Display Feature,0.08
2024-01-08,BEV-019,STR-011,South,60,255.6,False,,0.0
2024-01-08,BEV-019,STR-012,East,72,306.72,False,,0.0
2024-01-08,BEV-019,STR-013,East,110,468.6,False,,0.0
2024-01-08,BEV-019,STR-014,East,45,191.7,False,,0.0
2024-01-08,BEV-019,STR-015,East,114,446.79,True,Price Cut,0.08
2024-01-08,BEV-019,STR-016,North,67,285.42,False,,0.0
2024-01-08,BEV-019,STR-017,East,112,477.12,False,,0.0
2024-01-08,BEV-019,STR-018,South,28,83.5,True,Bundle,0.3
2024-01-08,BEV-019,STR-019,East,116,494.16,False,,0.0
2024-01-08,BEV-019,STR-020,East,65,276.9,False,,0.0
2024-01-08,BEV-019,STR-021,South,109,366.83,True,Bundle,0.21
2024-01-08,BEV-019,STR-022,West,47,200.22,False,,0.0
2024-01-08,BEV-019,STR-023,East,103,438.78,False,,0.0
2024-01-08,BEV-019,STR-024,West,107,350.98,True,BOGO,0.23
2024-01-08,BEV-019,STR-025,North,79,336.54,False,,0.0
2024-01-08,BEV-019,STR-026,North,55,234.3,False,,0.0
2024-01-08,BEV-019,STR-027,West,68,289.68,False,,0.0
2024-01-08,BEV-019,STR-028,North,80,340.8,False,,0.0
2024-01-08,BEV-019,STR-029,East,34,144.84,False,,0.0
2024-01-08,BEV-019,STR-030,East,85,333.13,True,Price Cut,0.08
2024-01-08,BEV-019,STR-031,North,74,315.24,False,,0.0
2024-01-08,BEV-019,STR-032,North,57,242.82,False,,0.0
2024-01-08,BEV-019,STR-033,East,65,276.9,False,,0.0
2024-01-08,BEV-019,STR-034,East,90,383.4,False,,0.0
2024-01-08,BEV-019,STR-035,West,82,349.32,False,,0.0
2024-01-08,BEV-019,STR-036,South,65,276.9,False,,0.0
2024-01-08,BEV-019,STR-037,South,34,144.84,False,,0.0
2024-01-08,BEV-019,STR-038,North,99,421.74,False,,0.0
2024-01-08,BEV-019,STR-039,West,54,216.24,True,Price Cut,0.06
2024-01-08,BEV-019,STR-040,West,65,254.75,True,Display Feature,0.08
2024-01-08,BEV-020,STR-001,South,92,314.64,False,,0.0
2024-01-08,BEV-020,STR-002,South,68,232.56,False,,0.0
2024-01-08,BEV-020,STR-003,West,24,82.08,False,,0.0
2024-01-08,BEV-020,STR-004,North,46,157.32,False,,0.0
2024-01-08,BEV-020,STR-005,West,92,314.64,False,,0.0
2024-01-08,BEV-020,STR-006,North,94,289.33,True,BOGO,0.1
2024-01-08,BEV-020,STR-007,East,77,263.34,False,,0.0
2024-01-08,BEV-020,STR-008,South,101,345.42,False,,0.0
2024-01-08,BEV-020,STR-009,North,55,156.12,True,Price Cut,0.17
2024-01-08,BEV-020,STR-010,West,146,354.52,True,Bundle,0.29
2024-01-08,BEV-020,STR-011,South,94,321.48,False,,0.0
2024-01-08,BEV-020,STR-012,East,84,287.28,False,,0.0
2024-01-08,BEV-020,STR-013,East,119,406.98,False,,0.0
2024-01-08,BEV-020,STR-014,East,73,249.66,False,,0.0
2024-01-08,BEV-020,STR-015,East,30,102.6,False,,0.0
2024-01-08,BEV-020,STR-016,North,87,297.54,False,,0.0
2024-01-08,BEV-020,STR-017,East,29,99.18,False,,0.0
2024-01-08,BEV-020,STR-018,South,69,235.98,False,,0.0
2024-01-08,BEV-020,STR-019,East,95,324.9,False,,0.0
2024-01-08,BEV-020,STR-020,East,67,229.14,False,,0.0
2024-01-08,BEV-020,STR-021,South,90,307.8,False,,0.0
2024-01-08,BEV-020,STR-022,West,55,188.1,False,,0.0
2024-01-08,BEV-020,STR-023,East,79,270.18,False,,0.0
2024-01-08,BEV-020,STR-024,West,73,249.66,False,,0.0
2024-01-08,BEV-020,STR-025,North,84,287.28,False,,0.0
2024-01-08,BEV-020,STR-026,North,107,365.94,False,,0.0
2024-01-08,BEV-020,STR-027,West,113,313.03,True,Price Cut,0.19
2024-01-08,BEV-020,STR-028,North,40,136.8,False,,0.0
2024-01-08,BEV-020,STR-029,East,94,282.9,True,Bundle,0.12
2024-01-08,BEV-020,STR-030,East,79,270.18,False,,0.0
2024-01-08,BEV-020,STR-031,North,68,232.56,False,,0.0
2024-01-08,BEV-020,STR-032,North,33,112.86,False,,0.0
2024-01-08,BEV-020,STR-033,East,77,263.34,False,,0.0
2024-01-08,BEV-020,STR-034,East,131,331.53,True,Bundle,0.26
2024-01-08,BEV-020,STR-035,West,26,88.92,False,,0.0
2024-01-08,BEV-020,STR-036,South,100,342.0,False,,0.0
2024-01-08,BEV-020,STR-037,South,100,342.0,False,,0.0
2024-01-08,BEV-020,STR-038,North,154,468.75,True,Price Cut,0.11
2024-01-08,BEV-020,STR-039,West,48,164.16,False,,0.0
2024-01-08,BEV-020,STR-040,West,34,116.28,False,,0.0
2024-01-15,BEV-001,STR-001,South,98,385.14,False,,0.0
2024-01-15,BEV-001,STR-002,South,76,298.68,False,,0.0
2024-01-15,BEV-001,STR-003,West,81,318.33,False,,0.0
2024-01-15,BEV-001,STR-004,North,50,141.48,True,BOGO,0.28
2024-01-15,BEV-001,STR-005,West,96,377.28,False,,0.0
2024-01-15,BEV-001,STR-006,North,111,436.23,False,,0.0
2024-01-15,BEV-001,STR-007,East,114,336.02,True,BOGO,0.25
2024-01-15,BEV-001,STR-008,South,51,200.43,False,,0.0
2024-01-15,BEV-001,STR-009,North,95,373.35,False,,0.0
2024-01-15,BEV-001,STR-010,West,58,211.98,True,Price Cut,0.07
2024-01-15,BEV-001,STR-011,South,87,341.91,False,,0.0
2024-01-15,BEV-001,STR-012,East,54,212.22,False,,0.0
2024-01-15,BEV-001,STR-013,East,107,395.28,True,BOGO,0.06
2024-01-15,BEV-001,STR-014,East,101,396.93,False,,0.0
2024-01-15,BEV-001,STR-015,East,63,247.59,False,,0.0
2024-01-15,BEV-001,STR-016,North,63,188.17,True,Price Cut,0.24
2024-01-15,BEV-001,STR-017,East,32,125.76,False,,0.0
2024-01-15,BEV-001,STR-018,South,43,168.99,False,,0.0
2024-01-15,BEV-001,STR-019,East,68,267.24,False,,0.0
2024-01-15,BEV-001,STR-020,East,109,428.37,False,,0.0
2024-01-15,BEV-001,STR-021,South,71,279.03,False,,0.0
2024-01-15,BEV-001,STR-022,West,78,306.54,False,,0.0
2024-01-15,BEV-001,STR-023,East,27,106.11,False,,0.0
2024-01-15,BEV-001,STR-024,West,39,153.27,False,,0.0
2024-01-15,BEV-001,STR-025,North,98,385.14,False,,0.0
2024-01-15,BEV-001,STR-026,North,46,180.78,False,,0.0
2024-01-15,BEV-001,STR-027,West,102,400.86,False,,0.0
2024-01-15,BEV-001,STR-028,North,102,400.86,False,,0.0
2024-01-15,BEV-001,STR-029,East,26,102.18,False,,0.0
2024-01-15,BEV-001,STR-030,East,114,376.34,True,Price Cut,0.16
2024-01-15,BEV-001,STR-031,North,98,385.14,False,,0.0
2024-01-15,BEV-001,STR-032,North,37,145.41,False,,0.0
2024-01-15,BEV-001,STR-033,East,96,377.28,False,,0.0
2024-01-15,BEV-001,STR-034,East,65,255.45,False,,0.0
2024-01-15,BEV-001,STR-035,West,46,180.78,False,,0.0
2024-01-15,BEV-001,STR-036,South,36,141.48,False,,0.0
2024-01-15,BEV-001,STR-037,South,25,98.25,False,,0.0
2024-01-15,BEV-001,STR-038,North,41,161.13,False,,0.0
2024-01-15,BEV-001,STR-039,West,37,122.14,True,Price Cut,0.16
2024-01-15,BEV-001,STR-040,West,152,442.05,True,BOGO,0.26
2024-01-15,BEV-002,STR-001,South,101,131.5,True,Bundle,0.07
2024-01-15,BEV-002,STR-002,South,123,149.81,True,Bundle,0.13
2024-01-15,BEV-002,STR-003,West,26,30.21,True,BOGO,0.17
2024-01-15,BEV-002,STR-004,North,101,141.4,False,,0.0
2024-01-15,BEV-002,STR-005,West,56,78.4,False,,0.0
2024-01-15,BEV-002,STR-006,North,119,166.6,False,,0.0
2024-01-15,BEV-002,STR-007,East,44,48.66,True,Bundle,0.21
2024-01-15,BEV-002,STR-008,South,88,105.95,True,Bundle,0.14
2024-01-15,BEV-002,STR-009,North,43,60.2,False,,0.0
2024-01-15,BEV-002,STR-010,West,45,63.0,False,,0.0
2024-01-15,BEV-002,STR-011,South,67,93.8,False,,0.0
2024-01-15,BEV-002,STR-012,East,37,51.8,False,,0.0
2024-01-15,BEV-002,STR-013,East,84,117.6,False,,0.0
2024-01-15,BEV-002,STR-014,East,89,124.6,False,,0.0
2024-01-15,BEV-002,STR-015,East,76,76.61,True,Price Cut,0.28
2024-01-15,BEV-002,STR-016,North,85,119.0,False,,0.0
2024-01-15,BEV-002,STR-017,East,30,42.0,False,,0.0
2024-01-15,BEV-002,STR-018,South,85,119.0,False,,0.0
2024-01-15,BEV-002,STR-019,East,111,155.4,False,,0.0
2024-01-15,BEV-002,STR-020,East,21,29.4,False,,0.0
2024-01-15,BEV-002,STR-021,South,40,56.0,False,,0.0
2024-01-15,BEV-002,STR-022,West,104,145.6,False,,0.0
2024-01-15,BEV-002,STR-023,East,57,79.8,False,,0.0
2024-01-15,BEV-002,STR-024,West,51,71.4,False,,0.0
2024-01-15,BEV-002,STR-025,North,70,98.0,False,,0.0
2024-01-15,BEV-002,STR-026,North,70,89.18,True,Display Feature,0.09
2024-01-15,BEV-002,STR-027,West,98,120.74,True,BOGO,0.12
2024-01-15,BEV-002,STR-028,North,103,144.2,False,,0.0
2024-01-15,BEV-002,STR-029,East,52,72.8,False,,0.0
2024-01-15,BEV-002,STR-030,East,75,92.4,True,Display Feature,0.12
2024-01-15,BEV-002,STR-031,North,28,39.2,False,,0.0
2024-01-15,BEV-002,STR-032,North,115,161.0,False,,0.0
2024-01-15,BEV-002,STR-033,East,78,97.19,True,Price Cut,0.11
2024-01-15,BEV-002,STR-034,East,37,51.8,False,,0.0
2024-01-15,BEV-002,STR-035,West,79,110.6,False,,0.0
2024-01-15,BEV-002,STR-036,South,109,152.6,False,,0.0
2024-01-15,BEV-002,STR-037,South,52,72.8,False,,0.0
2024-01-15,BEV-002,STR-038,North,76,106.4,False,,0.0
2024-01-15,BEV-002,STR-039,West,49,68.6,False,,0.0
2024-01-15,BEV-002,STR-040,West,101,141.4,False,,0.0
2024-01-15,BEV-003,STR-001,South,37,39.96,False,,0.0
2024-01-15,BEV-003,STR-002,South,89,96.12,False,,0.0
2024-01-15,BEV-003,STR-003,West,44,47.52,False,,0.0
2024-01-15,BEV-003,STR-004,North,45,44.71,True,Price Cut,0.08
2024-01-15,BEV-003,STR-005,West,45,42.28,True,Bundle,0.13
2024-01-15,BEV-003,STR-006,North,40,43.2,False,,0.0
2024-01-15,BEV-003,STR-007,East,50,45.36,True,BOGO,0.16
2024-01-15,BEV-003,STR-008,South,28,28.43,True,Price Cut,0.06
2024-01-15,BEV-003,STR-009,North,20,21.6,False,,0.0
2024-01-15,BEV-003,STR-010,West,98,105.84,False,,0.0
2024-01-15,BEV-003,STR-011,South,65,63.18,True,BOGO,0.1
2024-01-15,BEV-003,STR-012,East,71,62.88,True,Price Cut,0.18
2024-01-15,BEV-003,STR-013,East,110,118.8,False,,0.0
2024-01-15,BEV-003,STR-014,East,58,55.12,True,BOGO,0.12
2024-01-15,BEV-003,STR-015,East,132,111.2,True,BOGO,0.22
2024-01-15,BEV-003,STR-016,North,65,49.14,True,Bundle,0.3
2024-01-15,BEV-003,STR-017,East,38,41.04,False,,0.0
2024-01-15,BEV-003,STR-018,South,56,60.48,False,,0.0
2024-01-15,BEV-003,STR-019,East,44,45.14,True,Display Feature,0.05
2024-01-15,BEV-003,STR-020,East,122,98.82,True,Bundle,0.25
2024-01-15,BEV-003,STR-021,South,30,32.4,False,,0.0
2024-01-15,BEV-003,STR-022,West,153,130.54,True,BOGO,0.21
2024-01-15,BEV-003,STR-023,East,72,77.76,False,,0.0
2024-01-15,BEV-003,STR-024,West,94,101.52,False,,0.0
2024-01-15,BEV-003,STR-025,North,62,66.96,False,,0.0
2024-01-15,BEV-003,STR-026,North,79,85.32,False,,0.0
2024-01-15,BEV-003,STR-027,West,88,95.04,False,,0.0
2024-01-15,BEV-003,STR-028,North,54,58.32,False,,0.0
2024-01-15,BEV-003,STR-029,East,130,117.94,True,Price Cut,0.16
2024-01-15,BEV-003,STR-030,East,105,113.4,False,,0.0
2024-01-15,BEV-003,STR-031,North,44,41.34,True,Price Cut,0.13
2024-01-15,BEV-003,STR-032,North,113,122.04,False,,0.0
2024-01-15,BEV-003,STR-033,East,115,117.99,True,Price Cut,0.05
2024-01-15,BEV-003,STR-034,East,55,55.24,True,BOGO,0.07
2024-01-15,BEV-003,STR-035,West,98,105.84,False,,0.0
2024-01-15,BEV-003,STR-036,South,95,102.6,False,,0.0
2024-01-15,BEV-003,STR-037,South,135,138.51,True,Display Feature,0.05
2024-01-15,BEV-003,STR-038,North,54,58.32,False,,0.0
2024-01-15,BEV-003,STR-039,West,101,109.08,False,,0.0
2024-01-15,BEV-003,STR-040,West,72,77.76,False,,0.0
2024-01-15,BEV-004,STR-001,South,24,83.28,False,,0.0
2024-01-15,BEV-004,STR-002,South,58,163.02,True,Bundle,0.19
2024-01-15,BEV-004,STR-003,West,59,204.73,False,,0.0
2024-01-15,BEV-004,STR-004,North,29,91.57,True,BOGO,0.09
2024-01-15,BEV-004,STR-005,West,47,163.09,False,,0.0
2024-01-15,BEV-004,STR-006,North,39,135.33,False,,0.0
2024-01-15,BEV-004,STR-007,East,86,298.42,False,,0.0
2024-01-15,BEV-004,STR-008,South,87,229.44,True,Bundle,0.24
2024-01-15,BEV-004,STR-009,North,126,415.36,True,BOGO,0.05
2024-01-15,BEV-004,STR-010,West,98,340.06,False,,0.0
2024-01-15,BEV-004,STR-011,South,49,144.53,True,Bundle,0.15
2024-01-15,BEV-004,STR-012,East,52,180.44,False,,0.0
2024-01-15,BEV-004,STR-013,East,22,76.34,False,,0.0
2024-01-15,BEV-004,STR-014,East,67,232.49,False,,0.0
2024-01-15,BEV-004,STR-015,East,59,204.73,False,,0.0
2024-01-15,BEV-004,STR-016,North,21,72.87,False,,0.0
2024-01-15,BEV-004,STR-017,East,116,402.52,False,,0.0
2024-01-15,BEV-004,STR-018,South,149,387.77,True,Display Feature,0.25
2024-01-15,BEV-004,STR-019,East,52,180.44,False,,0.0
2024-01-15,BEV-004,STR-020,East,27,93.69,False,,0.0
2024-01-15,BEV-004,STR-021,South,106,367.82,False,,0.0
2024-01-15,BEV-004,STR-022,West,44,152.68,False,,0.0
2024-01-15,BEV-004,STR-023,East,70,204.04,True,Display Feature,0.16
2024-01-15,BEV-004,STR-024,West,73,253.31,False,,0.0
2024-01-15,BEV-004,STR-025,North,115,399.05,False,,0.0
2024-01-15,BEV-004,STR-026,North,66,229.02,False,,0.0
2024-01-15,BEV-004,STR-027,West,112,388.64,False,,0.0
2024-01-15,BEV-004,STR-028,North,112,388.64,False,,0.0
2024-01-15,BEV-004,STR-029,East,41,113.82,True,BOGO,0.2
2024-01-15,BEV-004,STR-030,East,65,225.55,False,,0.0
2024-01-15,BEV-004,STR-031,North,86,298.42,False,,0.0
2024-01-15,BEV-004,STR-032,North,68,235.96,False,,0.0
2024-01-15,BEV-004,STR-033,East,55,190.85,False,,0.0
2024-01-15,BEV-004,STR-034,East,26,83.0,True,Bundle,0.08
2024-01-15,BEV-004,STR-035,West,49,170.03,False,,0.0
2024-01-15,BEV-004,STR-036,South,50,173.5,False,,0.0
2024-01-15,BEV-004,STR-037,South,99,343.53,False,,0.0
2024-01-15,BEV-004,STR-038,North,75,260.25,False,,0.0
2024-01-15,BEV-004,STR-039,West,31,107.57,False,,0.0
2024-01-15,BEV-004,STR-040,West,141,352.27,True,Bundle,0.28
2024-01-15,BEV-005,STR-001,South,55,118.8,False,,0.0
2024-01-15,BEV-005,STR-002,South,50,108.0,False,,0.0
2024-01-15,BEV-005,STR-003,West,46,99.36,False,,0.0
2024-01-15,BEV-005,STR-004,North,31,66.96,False,,0.0
2024-01-15,BEV-005,STR-005,West,33,71.28,False,,0.0
2024-01-15,BEV-005,STR-006,North,50,108.0,False,,0.0
2024-01-15,BEV-005,STR-007,East,140,247.97,True,Price Cut,0.18
2024-01-15,BEV-005,STR-008,South,90,194.4,False,,0.0
2024-01-15,BEV-005,STR-009,North,58,125.28,False,,0.0
2024-01-15,BEV-005,STR-010,West,27,58.32,False,,0.0
2024-01-15,BEV-005,STR-011,South,100,216.0,False,,0.0
2024-01-15,BEV-005,STR-012,East,46,99.36,False,,0.0
2024-01-15,BEV-005,STR-013,East,83,179.28,False,,0.0
2024-01-15,BEV-005,STR-014,East,36,77.76,False,,0.0
2024-01-15,BEV-005,STR-015,East,57,123.12,False,,0.0
2024-01-15,BEV-005,STR-016,North,109,235.44,False,,0.0
2024-01-15,BEV-005,STR-017,East,119,218.48,True,Bundle,0.15
2024-01-15,BEV-005,STR-018,South,37,79.92,False,,0.0
2024-01-15,BEV-005,STR-019,East,54,116.64,False,,0.0
2024-01-15,BEV-005,STR-020,East,35,75.6,False,,0.0
2024-01-15,BEV-005,STR-021,South,109,235.44,False,,0.0
2024-01-15,BEV-005,STR-022,West,95,205.2,False,,0.0
2024-01-15,BEV-005,STR-023,East,24,51.84,False,,0.0
2024-01-15,BEV-005,STR-024,West,112,241.92,False,,0.0
2024-01-15,BEV-005,STR-025,North,27,58.32,False,,0.0
2024-01-15,BEV-005,STR-026,North,68,133.66,True,Bundle,0.09
2024-01-15,BEV-005,STR-027,West,50,108.0,False,,0.0
2024-01-15,BEV-005,STR-028,North,90,194.4,False,,0.0
2024-01-15,BEV-005,STR-029,East,33,51.32,True,Bundle,0.28
2024-01-15,BEV-005,STR-030,East,81,150.47,True,Display Feature,0.14
2024-01-15,BEV-005,STR-031,North,78,168.48,False,,0.0
2024-01-15,BEV-005,STR-032,North,37,79.92,False,,0.0
2024-01-15,BEV-005,STR-033,East,81,174.96,False,,0.0
