week,product_id,store_id,units_sold,revenue,promotion_flag,promotion_type,discount_pct
15,P007,S006,63,142.63,1,Price Cut,0.2
15,P008,S006,81,278.84,1,Bundle,0.15
15,P009,S006,66,133.58,1,Price Cut,0.2
15,P010,S006,102,388.62,0,No Promotion,0.0
15,P011,S006,48,135.84,0,No Promotion,0.0
15,P012,S006,81,221.94,0,No Promotion,0.0
15,P013,S006,115,465.75,0,No Promotion,0.0
15,P014,S006,79,391.84,0,No Promotion,0.0
15,P015,S006,79,346.02,0,No Promotion,0.0
15,P016,S006,76,170.24,0,No Promotion,0.0
15,P017,S006,85,391.0,0,No Promotion,0.0
15,P018,S006,58,136.88,0,No Promotion,0.0
15,P019,S006,93,168.89,1,Price Cut,0.2
15,P020,S006,82,369.82,1,Display,0.0
15,P001,S007,85,209.1,0,No Promotion,0.0
15,P002,S007,73,298.57,0,No Promotion,0.0
15,P003,S007,84,153.72,0,No Promotion,0.0
15,P004,S007,103,388.31,0,No Promotion,0.0
15,P005,S007,60,148.2,0,No Promotion,0.0
15,P006,S007,94,232.18,0,No Promotion,0.0
15,P007,S007,135,191.03,1,BOGO,0.5
15,P008,S007,105,340.2,1,Price Cut,0.2
15,P009,S007,88,222.64,0,No Promotion,0.0
15,P010,S007,103,392.43,0,No Promotion,0.0
15,P011,S007,114,274.23,1,Bundle,0.15
15,P012,S007,118,323.32,0,No Promotion,0.0
15,P013,S007,63,255.15,1,Display,0.0
15,P014,S007,93,461.28,0,No Promotion,0.0
15,P015,S007,79,294.12,1,Bundle,0.15
15,P016,S007,70,156.8,0,No Promotion,0.0
15,P017,S007,117,538.2,1,Display,0.0
15,P018,S007,39,92.04,0,No Promotion,0.0
15,P019,S007,61,138.47,0,No Promotion,0.0
15,P020,S007,73,329.23,0,No Promotion,0.0
15,P001,S008,88,108.24,1,BOGO,0.5
15,P002,S008,73,298.57,0,No Promotion,0.0
15,P003,S008,46,84.18,0,No Promotion,0.0
15,P004,S008,63,237.51,0,No Promotion,0.0
15,P005,S008,61,150.67,0,No Promotion,0.0
15,P006,S008,90,222.3,0,No Promotion,0.0
15,P007,S008,118,267.15,1,Price Cut,0.2
15,P008,S008,36,145.8,0,No Promotion,0.0
15,P009,S008,91,230.23,0,No Promotion,0.0
15,P010,S008,118,359.66,1,Price Cut,0.2
15,P011,S008,84,237.72,0,No Promotion,0.0
15,P012,S008,52,142.48,0,No Promotion,0.0
15,P013,S008,66,267.3,0,No Promotion,0.0
15,P014,S008,63,312.48,0,No Promotion,0.0
15,P015,S008,126,551.88,0,No Promotion,0.0
15,P016,S008,78,174.72,0,No Promotion,0.0
15,P017,S008,31,142.6,0,No Promotion,0.0
15,P018,S008,132,311.52,0,No Promotion,0.0
15,P019,S008,90,204.3,0,No Promotion,0.0
15,P020,S008,69,311.19,0,No Promotion,0.0
15,P001,S009,54,132.84,0,No Promotion,0.0
15,P002,S009,180,368.1,1,BOGO,0.5
15,P003,S009,111,101.56,1,BOGO,0.5
15,P004,S009,91,343.07,0,No Promotion,0.0
15,P005,S009,67,165.49,0,No Promotion,0.0
15,P006,S009,21,51.87,0,No Promotion,0.0
15,P007,S009,88,249.04,0,No Promotion,0.0
15,P008,S009,52,210.6,0,No Promotion,0.0
15,P009,S009,90,227.7,0,No Promotion,0.0
15,P010,S009,96,365.76,0,No Promotion,0.0
15,P011,S009,81,229.23,0,No Promotion,0.0
15,P012,S009,85,232.9,0,No Promotion,0.0
15,P013,S009,54,218.7,0,No Promotion,0.0
15,P014,S009,82,406.72,0,No Promotion,0.0
15,P015,S009,90,394.2,0,No Promotion,0.0
15,P016,S009,67,150.08,0,No Promotion,0.0
15,P017,S009,81,372.6,0,No Promotion,0.0
15,P018,S009,133,251.1,1,Price Cut,0.2
15,P019,S009,159,180.47,1,BOGO,0.5
15,P020,S009,69,311.19,0,No Promotion,0.0
15,P001,S010,104,204.67,1,Price Cut,0.2
15,P002,S010,33,134.97,0,No Promotion,0.0
15,P003,S010,53,77.59,1,Price Cut,0.2
15,P004,S010,75,282.75,0,No Promotion,0.0
15,P005,S010,23,56.81,0,No Promotion,0.0
15,P006,S010,60,148.2,0,No Promotion,0.0
15,P007,S010,41,98.63,1,Bundle,0.15
15,P008,S010,76,307.8,0,No Promotion,0.0
15,P009,S010,45,113.85,0,No Promotion,0.0
15,P010,S010,51,194.31,0,No Promotion,0.0
15,P011,S010,37,104.71,0,No Promotion,0.0
15,P012,S010,30,82.2,0,No Promotion,0.0
15,P013,S010,49,198.45,0,No Promotion,0.0
15,P014,S010,48,238.08,0,No Promotion,0.0
15,P015,S010,97,339.89,1,Price Cut,0.2
15,P016,S010,44,98.56,0,No Promotion,0.0
15,P017,S010,39,179.4,0,No Promotion,0.0
15,P018,S010,18,42.48,0,No Promotion,0.0
15,P019,S010,63,114.41,1,Price Cut,0.2
15,P020,S010,64,288.64,0,No Promotion,0.0
15,P001,S011,52,127.92,1,Display,0.0
15,P002,S011,50,204.5,0,No Promotion,0.0
15,P003,S011,77,119.77,1,Bundle,0.15
15,P004,S011,77,290.29,0,No Promotion,0.0
15,P005,S011,16,39.52,0,No Promotion,0.0
15,P006,S011,142,175.37,1,BOGO,0.5
15,P007,S011,67,189.61,1,Display,0.0
15,P008,S011,87,281.88,1,Price Cut,0.2
15,P009,S011,46,116.38,0,No Promotion,0.0
15,P010,S011,62,236.22,0,No Promotion,0.0
15,P011,S011,52,147.16,1,Display,0.0
15,P012,S011,49,134.26,0,No Promotion,0.0
15,P013,S011,110,356.4,1,Price Cut,0.2
15,P014,S011,75,372.0,0,No Promotion,0.0
15,P015,S011,45,197.1,0,No Promotion,0.0
15,P016,S011,47,105.28,0,No Promotion,0.0
15,P017,S011,41,188.6,0,No Promotion,0.0
15,P018,S011,51,120.36,0,No Promotion,0.0
15,P019,S011,61,138.47,0,No Promotion,0.0
15,P020,S011,50,225.5,0,No Promotion,0.0
15,P001,S012,58,142.68,0,No Promotion,0.0
15,P002,S012,74,302.66,0,No Promotion,0.0
15,P003,S012,116,106.14,1,BOGO,0.5
15,P004,S012,38,143.26,0,No Promotion,0.0
15,P005,S012,49,121.03,0,No Promotion,0.0
15,P006,S012,63,124.49,1,Price Cut,0.2
15,P007,S012,63,178.29,0,No Promotion,0.0
15,P008,S012,41,166.05,0,No Promotion,0.0
15,P009,S012,57,144.21,0,No Promotion,0.0
15,P010,S012,36,137.16,0,No Promotion,0.0
15,P011,S012,41,92.82,1,Price Cut,0.2
15,P012,S012,110,150.7,1,BOGO,0.5
15,P013,S012,48,194.4,0,No Promotion,0.0
15,P014,S012,87,431.52,0,No Promotion,0.0
15,P015,S012,47,205.86,0,No Promotion,0.0
15,P016,S012,37,82.88,0,No Promotion,0.0
15,P017,S012,63,289.8,0,No Promotion,0.0
15,P018,S012,89,210.04,1,Display,0.0
15,P019,S012,66,119.86,1,Price Cut,0.2
15,P020,S012,25,112.75,1,Display,0.0
15,P001,S013,51,125.46,0,No Promotion,0.0
15,P002,S013,115,399.8,1,Bundle,0.15
15,P003,S013,114,177.33,1,Bundle,0.15
15,P004,S013,75,282.75,1,Display,0.0
15,P005,S013,135,266.76,1,Price Cut,0.2
15,P006,S013,43,106.21,0,No Promotion,0.0
15,P007,S013,75,212.25,0,No Promotion,0.0
15,P008,S013,153,495.72,1,Price Cut,0.2
15,P009,S013,72,182.16,0,No Promotion,0.0
15,P010,S013,57,217.17,0,No Promotion,0.0
15,P011,S013,76,215.08,0,No Promotion,0.0
15,P012,S013,157,215.09,1,BOGO,0.5
15,P013,S013,78,315.9,0,No Promotion,0.0
15,P014,S013,115,570.4,0,No Promotion,0.0
15,P015,S013,46,201.48,0,No Promotion,0.0
15,P016,S013,58,129.92,0,No Promotion,0.0
15,P017,S013,42,193.2,0,No Promotion,0.0
15,P018,S013,106,250.16,1,Display,0.0
15,P019,S013,88,159.81,1,Price Cut,0.2
15,P020,S013,61,220.09,1,Price Cut,0.2
15,P001,S014,73,179.58,0,No Promotion,0.0
15,P002,S014,102,417.18,0,No Promotion,0.0
15,P003,S014,106,193.98,1,Display,0.0
15,P004,S014,91,343.07,1,Display,0.0
15,P005,S014,130,256.88,1,Price Cut,0.2
15,P006,S014,64,158.08,0,No Promotion,0.0
15,P007,S014,94,266.02,0,No Promotion,0.0
15,P008,S014,111,359.64,1,Price Cut,0.2
15,P009,S014,51,129.03,1,Display,0.0
15,P010,S014,45,171.45,0,No Promotion,0.0
15,P011,S014,42,118.86,0,No Promotion,0.0
15,P012,S014,48,131.52,0,No Promotion,0.0
15,P013,S014,133,269.32,1,BOGO,0.5
15,P014,S014,88,349.18,1,Price Cut,0.2
15,P015,S014,88,192.72,1,BOGO,0.5
15,P016,S014,112,200.7,1,Price Cut,0.2
15,P017,S014,172,395.6,1,BOGO,0.5
15,P018,S014,64,151.04,0,No Promotion,0.0
15,P019,S014,72,163.44,0,No Promotion,0.0
15,P020,S014,151,544.81,1,Price Cut,0.2
15,P001,S015,91,223.86,0,No Promotion,0.0
15,P002,S015,85,347.65,0,No Promotion,0.0
15,P003,S015,60,109.8,1,Display,0.0
15,P004,S015,51,192.27,0,No Promotion,0.0
15,P005,S015,19,46.93,0,No Promotion,0.0
15,P006,S015,75,185.25,0,No Promotion,0.0
15,P007,S015,78,220.74,0,No Promotion,0.0
15,P008,S015,97,392.85,0,No Promotion,0.0
15,P009,S015,60,151.8,0,No Promotion,0.0
15,P010,S015,103,333.57,1,Bundle,0.15
15,P011,S015,69,195.27,0,No Promotion,0.0
15,P012,S015,66,180.84,0,No Promotion,0.0
15,P013,S015,70,283.5,0,No Promotion,0.0
15,P014,S015,85,421.6,0,No Promotion,0.0
15,P015,S015,94,329.38,1,Price Cut,0.2
15,P016,S015,90,201.6,0,No Promotion,0.0
15,P017,S015,54,248.4,0,No Promotion,0.0
15,P018,S015,103,243.08,0,No Promotion,0.0
15,P019,S015,37,83.99,0,No Promotion,0.0
15,P020,S015,84,378.84,0,No Promotion,0.0
15,P001,S016,87,214.02,0,No Promotion,0.0
15,P002,S016,60,245.4,0,No Promotion,0.0
15,P003,S016,39,71.37,0,No Promotion,0.0
15,P004,S016,63,237.51,0,No Promotion,0.0
15,P005,S016,91,224.77,0,No Promotion,0.0
15,P006,S016,79,195.13,0,No Promotion,0.0
15,P007,S016,93,263.19,0,No Promotion,0.0
15,P008,S016,60,243.0,0,No Promotion,0.0
15,P009,S016,84,212.52,0,No Promotion,0.0
15,P010,S016,121,368.81,1,Price Cut,0.2
15,P011,S016,55,155.65,0,No Promotion,0.0
15,P012,S016,75,205.5,0,No Promotion,0.0
15,P013,S016,109,441.45,0,No Promotion,0.0
15,P014,S016,115,570.4,0,No Promotion,0.0
15,P015,S016,57,249.66,0,No Promotion,0.0
15,P016,S016,73,163.52,0,No Promotion,0.0
15,P017,S016,52,239.2,0,No Promotion,0.0
15,P018,S016,94,221.84,0,No Promotion,0.0
15,P019,S016,133,241.53,1,Price Cut,0.2
15,P020,S016,103,371.62,1,Price Cut,0.2
15,P001,S017,18,44.28,0,No Promotion,0.0
15,P002,S017,70,286.3,0,No Promotion,0.0
15,P003,S017,87,159.21,0,No Promotion,0.0
15,P004,S017,76,286.52,0,No Promotion,0.0
15,P005,S017,85,178.46,1,Bundle,0.15
15,P006,S017,61,150.67,0,No Promotion,0.0
15,P007,S017,66,186.78,0,No Promotion,0.0
15,P008,S017,133,269.32,1,BOGO,0.5
15,P009,S017,100,253.0,0,No Promotion,0.0
15,P010,S017,58,220.98,0,No Promotion,0.0
15,P011,S017,82,232.06,1,Display,0.0
15,P012,S017,54,147.96,0,No Promotion,0.0
15,P013,S017,79,319.95,0,No Promotion,0.0
15,P014,S017,91,451.36,0,No Promotion,0.0
15,P015,S017,91,398.58,0,No Promotion,0.0
15,P016,S017,154,275.97,1,Price Cut,0.2
15,P017,S017,43,197.8,0,No Promotion,0.0
15,P018,S017,58,136.88,0,No Promotion,0.0
15,P019,S017,84,190.68,1,Display,0.0
15,P020,S017,103,464.53,0,No Promotion,0.0
15,P001,S018,53,130.38,0,No Promotion,0.0
15,P002,S018,47,192.23,0,No Promotion,0.0
15,P003,S018,24,43.92,0,No Promotion,0.0
15,P004,S018,67,252.59,0,No Promotion,0.0
15,P005,S018,34,83.98,0,No Promotion,0.0
15,P006,S018,33,81.51,0,No Promotion,0.0
15,P007,S018,177,250.46,1,BOGO,0.5
15,P008,S018,68,275.4,1,Display,0.0
15,P009,S018,79,199.87,1,Display,0.0
15,P010,S018,17,64.77,0,No Promotion,0.0
15,P011,S018,79,223.57,0,No Promotion,0.0
15,P012,S018,44,120.56,0,No Promotion,0.0
15,P013,S018,60,121.5,1,BOGO,0.5
15,P014,S018,142,352.16,1,BOGO,0.5
15,P015,S018,56,245.28,0,No Promotion,0.0
15,P016,S018,62,138.88,0,No Promotion,0.0
15,P017,S018,104,239.2,1,BOGO,0.5
15,P018,S018,36,84.96,0,No Promotion,0.0
15,P019,S018,63,143.01,0,No Promotion,0.0
15,P020,S018,107,386.06,1,Price Cut,0.2
15,P001,S019,66,162.36,0,No Promotion,0.0
15,P002,S019,52,212.68,0,No Promotion,0.0
15,P003,S019,49,89.67,0,No Promotion,0.0
15,P004,S019,42,158.34,0,No Promotion,0.0
15,P005,S019,110,217.36,1,Price Cut,0.2
15,P006,S019,38,93.86,0,No Promotion,0.0
15,P007,S019,23,65.09,0,No Promotion,0.0
15,P008,S019,71,287.55,0,No Promotion,0.0
15,P009,S019,58,146.74,1,Display,0.0
15,P010,S019,47,179.07,0,No Promotion,0.0
15,P011,S019,65,183.95,0,No Promotion,0.0
15,P012,S019,51,139.74,0,No Promotion,0.0
15,P013,S019,53,214.65,0,No Promotion,0.0
15,P014,S019,87,345.22,1,Price Cut,0.2
15,P015,S019,38,166.44,0,No Promotion,0.0
15,P016,S019,59,132.16,1,Display,0.0
15,P017,S019,66,242.88,1,Price Cut,0.2
15,P018,S019,50,118.0,0,No Promotion,0.0
15,P019,S019,60,136.2,0,No Promotion,0.0
15,P020,S019,61,275.11,0,No Promotion,0.0
15,P001,S020,72,177.12,0,No Promotion,0.0
15,P002,S020,54,220.86,0,No Promotion,0.0
15,P003,S020,78,114.19,1,Price Cut,0.2
15,P004,S020,73,275.21,0,No Promotion,0.0
15,P005,S020,109,269.23,1,Display,0.0
15,P006,S020,67,165.49,0,No Promotion,0.0
15,P007,S020,61,172.63,0,No Promotion,0.0
15,P008,S020,99,340.81,1,Bundle,0.15
15,P009,S020,100,253.0,0,No Promotion,0.0
15,P010,S020,88,335.28,0,No Promotion,0.0
15,P011,S020,88,249.04,0,No Promotion,0.0
15,P012,S020,76,208.24,0,No Promotion,0.0
15,P013,S020,124,251.1,1,BOGO,0.5
15,P014,S020,70,347.2,1,Display,0.0
15,P015,S020,85,297.84,1,Price Cut,0.2
15,P016,S020,43,96.32,0,No Promotion,0.0
15,P017,S020,112,257.6,1,BOGO,0.5
15,P018,S020,112,264.32,1,Display,0.0
15,P019,S020,55,124.85,0,No Promotion,0.0
15,P020,S020,84,378.84,0,No Promotion,0.0
15,P001,S021,81,169.37,1,Bundle,0.15
15,P002,S021,71,232.31,1,Price Cut,0.2
15,P003,S021,51,74.66,1,Price Cut,0.2
15,P004,S021,27,101.79,0,No Promotion,0.0
15,P005,S021,57,140.79,0,No Promotion,0.0
15,P006,S021,86,106.21,1,BOGO,0.5
15,P007,S021,37,104.71,0,No Promotion,0.0
15,P008,S021,64,207.36,1,Price Cut,0.2
15,P009,S021,55,139.15,0,No Promotion,0.0
15,P010,S021,58,220.98,0,No Promotion,0.0
15,P011,S021,6,16.98,1,Display,0.0
15,P012,S021,51,139.74,0,No Promotion,0.0
15,P013,S021,28,113.4,0,No Promotion,0.0
15,P014,S021,38,188.48,0,No Promotion,0.0
15,P015,S021,78,341.64,1,Display,0.0
15,P016,S021,55,123.2,1,Display,0.0
15,P017,S021,66,303.6,0,No Promotion,0.0
15,P018,S021,46,108.56,0,No Promotion,0.0
15,P019,S021,68,154.36,0,No Promotion,0.0
15,P020,S021,24,108.24,0,No Promotion,0.0
15,P001,S022,47,115.62,0,No Promotion,0.0
15,P002,S022,58,237.22,1,Display,0.0
15,P003,S022,104,152.26,1,Price Cut,0.2
15,P004,S022,92,173.42,1,BOGO,0.5
15,P005,S022,53,130.91,0,No Promotion,0.0
15,P006,S022,67,140.67,1,Bundle,0.15
15,P007,S022,61,172.63,0,No Promotion,0.0
15,P008,S022,55,222.75,0,No Promotion,0.0
15,P009,S022,47,118.91,0,No Promotion,0.0
15,P010,S022,87,265.18,1,Price Cut,0.2
15,P011,S022,107,151.41,1,BOGO,0.5
15,P012,S022,37,101.38,0,No Promotion,0.0
15,P013,S022,64,259.2,0,No Promotion,0.0
15,P014,S022,66,327.36,0,No Promotion,0.0
15,P015,S022,34,148.92,0,No Promotion,0.0
15,P016,S022,52,116.48,0,No Promotion,0.0
15,P017,S022,65,299.0,0,No Promotion,0.0
15,P018,S022,46,108.56,1,Display,0.0
15,P019,S022,135,153.22,1,BOGO,0.5
15,P020,S022,98,353.58,1,Price Cut,0.2
15,P001,S023,60,147.6,0,No Promotion,0.0
15,P002,S023,76,264.21,1,Bundle,0.15
15,P003,S023,52,95.16,0,No Promotion,0.0
15,P004,S023,73,275.21,0,No Promotion,0.0
15,P005,S023,33,81.51,0,No Promotion,0.0
15,P006,S023,67,132.39,1,Price Cut,0.2
15,P007,S023,45,127.35,0,No Promotion,0.0
15,P008,S023,68,275.4,0,No Promotion,0.0
15,P009,S023,53,134.09,0,No Promotion,0.0
15,P010,S023,41,156.21,0,No Promotion,0.0
15,P011,S023,50,141.5,0,No Promotion,0.0
15,P012,S023,53,145.22,0,No Promotion,0.0
15,P013,S023,27,109.35,0,No Promotion,0.0
15,P014,S023,66,327.36,1,Display,0.0
15,P015,S023,74,259.3,1,Price Cut,0.2
15,P016,S023,59,132.16,1,Display,0.0
15,P017,S023,17,66.47,1,Bundle,0.15
15,P018,S023,75,177.0,0,No Promotion,0.0
15,P019,S023,34,77.18,0,No Promotion,0.0
15,P020,S023,97,218.73,1,BOGO,0.5
15,P001,S024,44,108.24,1,Display,0.0
15,P002,S024,77,314.93,0,No Promotion,0.0
15,P003,S024,50,91.5,0,No Promotion,0.0
15,P004,S024,59,222.43,0,No Promotion,0.0
15,P005,S024,20,49.4,0,No Promotion,0.0
15,P006,S024,49,121.03,0,No Promotion,0.0
15,P007,S024,41,116.03,0,No Promotion,0.0
15,P008,S024,44,178.2,0,No Promotion,0.0
15,P009,S024,57,144.21,0,No Promotion,0.0
15,P010,S024,77,249.36,1,Bundle,0.15
15,P011,S024,24,67.92,0,No Promotion,0.0
15,P012,S024,36,98.64,0,No Promotion,0.0
15,P013,S024,56,192.78,1,Bundle,0.15
15,P014,S024,63,265.61,1,Bundle,0.15
15,P015,S024,30,131.4,1,Display,0.0
15,P016,S024,72,129.02,1,Price Cut,0.2
15,P017,S024,41,188.6,0,No Promotion,0.0
15,P018,S024,63,148.68,0,No Promotion,0.0
15,P019,S024,75,170.25,0,No Promotion,0.0
15,P020,S024,48,216.48,0,No Promotion,0.0
15,P001,S025,58,142.68,0,No Promotion,0.0
15,P002,S025,82,335.38,0,No Promotion,0.0
15,P003,S025,78,142.74,0,No Promotion,0.0
15,P004,S025,64,241.28,0,No Promotion,0.0
15,P005,S025,127,313.69,1,Display,0.0
15,P006,S025,37,45.7,1,BOGO,0.5
15,P007,S025,93,263.19,0,No Promotion,0.0
15,P008,S025,48,194.4,0,No Promotion,0.0
15,P009,S025,76,192.28,1,Display,0.0
15,P010,S025,54,164.59,1,Price Cut,0.2
15,P011,S025,91,257.53,0,No Promotion,0.0
15,P012,S025,91,249.34,0,No Promotion,0.0
15,P013,S025,73,295.65,0,No Promotion,0.0
15,P014,S025,114,565.44,0,No Promotion,0.0
15,P015,S025,91,398.58,0,No Promotion,0.0
15,P016,S025,75,168.0,0,No Promotion,0.0
15,P017,S025,99,455.4,0,No Promotion,0.0
15,P018,S025,93,219.48,0,No Promotion,0.0
15,P019,S025,120,217.92,1,Price Cut,0.2
15,P020,S025,82,369.82,0,No Promotion,0.0
15,P001,S026,41,100.86,0,No Promotion,0.0
15,P002,S026,56,229.04,0,No Promotion,0.0
15,P003,S026,27,49.41,0,No Promotion,0.0
15,P004,S026,72,271.44,0,No Promotion,0.0
15,P005,S026,59,145.73,1,Display,0.0
15,P006,S026,59,145.73,1,Display,0.0
15,P007,S026,23,65.09,0,No Promotion,0.0
15,P008,S026,50,202.5,0,No Promotion,0.0
15,P009,S026,93,117.64,1,BOGO,0.5
15,P010,S026,39,148.59,0,No Promotion,0.0
15,P011,S026,44,124.52,0,No Promotion,0.0
15,P012,S026,52,142.48,0,No Promotion,0.0
15,P013,S026,88,285.12,1,Price Cut,0.2
15,P014,S026,44,218.24,0,No Promotion,0.0
15,P015,S026,70,306.6,0,No Promotion,0.0
15,P016,S026,50,112.0,0,No Promotion,0.0
15,P017,S026,57,209.76,1,Price Cut,0.2
15,P018,S026,37,87.32,0,No Promotion,0.0
15,P019,S026,57,129.39,0,No Promotion,0.0
15,P020,S026,53,239.03,0,No Promotion,0.0
15,P001,S027,68,142.19,1,Bundle,0.15
15,P002,S027,74,242.13,1,Price Cut,0.2
15,P003,S027,74,115.11,1,Bundle,0.15
15,P004,S027,41,154.57,1,Display,0.0
15,P005,S027,62,122.51,1,Price Cut,0.2
15,P006,S027,28,69.16,0,No Promotion,0.0
15,P007,S027,67,189.61,1,Display,0.0
15,P008,S027,26,105.3,0,No Promotion,0.0
15,P009,S027,49,123.97,0,No Promotion,0.0
15,P010,S027,66,201.17,1,Price Cut,0.2
15,P011,S027,47,133.01,0,No Promotion,0.0
15,P012,S027,16,43.84,0,No Promotion,0.0
15,P013,S027,91,294.84,1,Price Cut,0.2
15,P014,S027,38,188.48,0,No Promotion,0.0
15,P015,S027,36,126.14,1,Price Cut,0.2
15,P016,S027,44,98.56,0,No Promotion,0.0
15,P017,S027,67,308.2,1,Display,0.0
15,P018,S027,94,110.92,1,BOGO,0.5
15,P019,S027,77,174.79,0,No Promotion,0.0
15,P020,S027,36,162.36,0,No Promotion,0.0
15,P001,S028,32,78.72,0,No Promotion,0.0
15,P002,S028,59,205.11,1,Bundle,0.15
15,P003,S028,34,62.22,0,No Promotion,0.0
15,P004,S028,60,226.2,0,No Promotion,0.0
15,P005,S028,62,153.14,0,No Promotion,0.0
15,P006,S028,106,130.91,1,BOGO,0.5
15,P007,S028,45,127.35,0,No Promotion,0.0
15,P008,S028,125,253.12,1,BOGO,0.5
15,P009,S028,33,83.49,0,No Promotion,0.0
15,P010,S028,80,152.4,1,BOGO,0.5
15,P011,S028,45,127.35,0,No Promotion,0.0
15,P012,S028,127,173.99,1,BOGO,0.5
15,P013,S028,58,234.9,0,No Promotion,0.0
15,P014,S028,57,282.72,0,No Promotion,0.0
15,P015,S028,73,159.87,1,BOGO,0.5
15,P016,S028,35,78.4,0,No Promotion,0.0
15,P017,S028,7,32.2,0,No Promotion,0.0
15,P018,S028,56,132.16,0,No Promotion,0.0
15,P019,S028,64,145.28,0,No Promotion,0.0
15,P020,S028,24,108.24,0,No Promotion,0.0
15,P001,S029,63,154.98,0,No Promotion,0.0
15,P002,S029,150,306.75,1,BOGO,0.5
15,P003,S029,96,175.68,0,No Promotion,0.0
15,P004,S029,94,354.38,0,No Promotion,0.0
15,P005,S029,58,143.26,0,No Promotion,0.0
15,P006,S029,64,158.08,1,Display,0.0
15,P007,S029,103,291.49,0,No Promotion,0.0
15,P008,S029,72,291.6,0,No Promotion,0.0
15,P009,S029,54,136.62,0,No Promotion,0.0
15,P010,S029,181,344.81,1,BOGO,0.5
15,P011,S029,61,172.63,1,Display,0.0
15,P012,S029,63,172.62,0,No Promotion,0.0
15,P013,S029,90,364.5,0,No Promotion,0.0
15,P014,S029,70,347.2,0,No Promotion,0.0
15,P015,S029,52,227.76,0,No Promotion,0.0
15,P016,S029,48,107.52,0,No Promotion,0.0
15,P017,S029,25,92.0,1,Price Cut,0.2
15,P018,S029,72,169.92,0,No Promotion,0.0
15,P019,S029,94,170.7,1,Price Cut,0.2
15,P020,S029,102,391.02,1,Bundle,0.15
15,P001,S030,75,147.6,1,Price Cut,0.2
15,P002,S030,41,167.69,0,No Promotion,0.0
15,P003,S030,89,81.44,1,BOGO,0.5
15,P004,S030,25,94.25,0,No Promotion,0.0
15,P005,S030,51,125.97,0,No Promotion,0.0
15,P006,S030,44,108.68,0,No Promotion,0.0
15,P007,S030,36,101.88,0,No Promotion,0.0
15,P008,S030,94,190.35,1,BOGO,0.5
15,P009,S030,49,123.97,0,No Promotion,0.0
15,P010,S030,57,217.17,0,No Promotion,0.0
15,P011,S030,43,121.69,0,No Promotion,0.0
15,P012,S030,45,123.3,0,No Promotion,0.0
15,P013,S030,96,194.4,1,BOGO,0.5
15,P014,S030,42,208.32,0,No Promotion,0.0
15,P015,S030,61,213.74,1,Price Cut,0.2
15,P016,S030,37,82.88,0,No Promotion,0.0
15,P017,S030,71,326.6,0,No Promotion,0.0
15,P018,S030,33,66.2,1,Bundle,0.15
15,P019,S030,21,47.67,0,No Promotion,0.0
15,P020,S030,96,368.02,1,Bundle,0.15
16,P001,S001,103,253.38,0,No Promotion,0.0
16,P002,S001,67,274.03,0,No Promotion,0.0
16,P003,S001,58,106.14,0,No Promotion,0.0
16,P004,S001,85,320.45,0,No Promotion,0.0
16,P005,S001,70,172.9,0,No Promotion,0.0
16,P006,S001,129,270.84,1,Bundle,0.15
16,P007,S001,76,215.08,0,No Promotion,0.0
16,P008,S001,108,349.92,1,Price Cut,0.2
16,P009,S001,97,245.41,0,No Promotion,0.0
16,P010,S001,97,369.57,0,No Promotion,0.0
16,P011,S001,22,62.26,0,No Promotion,0.0
16,P012,S001,114,312.36,0,No Promotion,0.0
16,P013,S001,111,449.55,0,No Promotion,0.0
16,P014,S001,76,376.96,1,Display,0.0
16,P015,S001,90,394.2,0,No Promotion,0.0
16,P016,S001,100,224.0,0,No Promotion,0.0
16,P017,S001,78,358.8,0,No Promotion,0.0
16,P018,S001,93,219.48,0,No Promotion,0.0
16,P019,S001,100,181.6,1,Price Cut,0.2
16,P020,S001,90,405.9,0,No Promotion,0.0
16,P001,S002,84,206.64,0,No Promotion,0.0
16,P002,S002,124,507.16,1,Display,0.0
16,P003,S002,93,170.19,0,No Promotion,0.0
16,P004,S002,88,331.76,0,No Promotion,0.0
16,P005,S002,69,170.43,0,No Promotion,0.0
16,P006,S002,120,296.4,0,No Promotion,0.0
16,P007,S002,45,127.35,0,No Promotion,0.0
16,P008,S002,147,476.28,1,Price Cut,0.2
16,P009,S002,70,177.1,0,No Promotion,0.0
16,P010,S002,157,478.54,1,Price Cut,0.2
16,P011,S002,135,324.74,1,Bundle,0.15
16,P012,S002,79,216.46,0,No Promotion,0.0
16,P013,S002,72,291.6,0,No Promotion,0.0
16,P014,S002,100,496.0,0,No Promotion,0.0
16,P015,S002,54,236.52,0,No Promotion,0.0
16,P016,S002,100,224.0,0,No Promotion,0.0
16,P017,S002,67,308.2,0,No Promotion,0.0
16,P018,S002,96,226.56,0,No Promotion,0.0
16,P019,S002,70,158.9,0,No Promotion,0.0
16,P020,S002,79,356.29,0,No Promotion,0.0
16,P001,S003,62,122.02,1,Price Cut,0.2
16,P002,S003,46,188.14,0,No Promotion,0.0
16,P003,S003,34,62.22,0,No Promotion,0.0
16,P004,S003,40,150.8,0,No Promotion,0.0
16,P005,S003,18,44.46,0,No Promotion,0.0
16,P006,S003,46,113.62,0,No Promotion,0.0
16,P007,S003,80,226.4,1,Display,0.0
16,P008,S003,107,216.67,1,BOGO,0.5
16,P009,S003,57,144.21,1,Display,0.0
16,P010,S003,45,137.16,1,Price Cut,0.2
